index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
2972,경쟁사,2022-09-12,4,식물영양제,부정,naver,"[('그냥', 'Noun'), ('주다', 'Verb'), ('크다', 'Verb'), ('상관', 'Noun'), ('은', 'Josa'), ('없다', 'Adjective'), ('같다', 'Adjective'), ('사용', 'Noun'), ('하다', 'Verb')]","['큰상관', '꺼', '사용']","['주다', '크다', '없다', '같다', '하다']","['큰상관', '꺼', '사용', '주다', '크다', '없다', '같다', '하다']",그냥 줘서 큰상관은 없을꺼같아 사용하려구요,그냥 줘서 큰상관은 없을꺼같아 사용하려구요
2973,경쟁사,2022-09-12,4,식물영양제,부정,naver,"[('1', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('시키다', 'Verb'), ('하다', 'Verb'), ('선택', 'Noun'), ('1', 'Number'), ('번', 'Noun'), ('이', 'Josa'), ('2', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('라', 'Josa'), ('혼동', 'Noun'), ('하다', 'Verb')]","['세트', '선택', '세트', '혼동']","['시키다', '하다', '하다']","['세트', '선택', '세트', '혼동', '시키다', '하다', '하다']",1호세트 시키려고 했는데 선택1번이 2호세트라 혼동했네요,1호세트 시키려고 했는데 선택1번이 2호세트라 혼동했네요
2974,경쟁사,2022-09-12,4,식물영양제,부정,naver,"[('선택', 'Noun'), ('1', 'Number'), ('번', 'Noun'), ('엔', 'Josa'), ('1', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('로', 'Josa'), ('해', 'Noun'), ('주심', 'Noun'), ('더', 'Noun'), ('도움', 'Noun'), ('되다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['선택', '세트', '주심', '도움']",['되다'],"['선택', '세트', '주심', '도움', '되다']",선택1번엔 1호세트로 해주심 더 도움될듯해요,선택1번엔 1호세트로 해주심 더 도움될듯해요
2975,경쟁사,2022-09-29,4,식물영양제,부정,naver,"[('버터', 'Noun'), ('헤드', 'Noun'), ('랑', 'Josa'), ('카이', 'Noun'), ('피', 'Noun'), ('라', 'Josa'), ('키우다', 'Verb'), ('자다', 'Verb'), ('크다', 'Verb')]","['버터', '랑', '크']","['키우다', '자다', '크다']","['버터', '랑', '크', '키우다', '자다', '크다']",버터헤드랑 카이피라 키우는데 잘 크네요,버터헤드랑 카이피라 키우는데 잘 크네요
2982,경쟁사,2022-09-25,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('같다', 'Adjective')]",['식물'],"['자다', '자라다', '같다']","['식물', '자다', '자라다', '같다']",식물이 잘 자라는거 같아요,식물이 잘 자라는거 같아요
2991,경쟁사,2022-09-17,3,식물영양제,부정,naver,"[('일단', 'Noun'), ('적다', 'Verb'), ('양', 'Noun'), ('을', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective')]","['양', '사용']","['적다', '하다', '좋다']","['양', '사용', '적다', '하다', '좋다']",일단 적은양을 사용해서 좋아요,일단 적은양을 사용해서 좋아요
2992,경쟁사,2022-09-17,3,식물영양제,부정,naver,"[('스포이드', 'Noun'), ('거치', 'Noun'), ('대가', 'Noun'), ('있다', 'Adjective'), ('더', 'Noun'), ('좋다', 'Adjective'), ('싶다', 'Verb')]","['스포이드', '거치대']","['있다', '좋다', '싶다']","['스포이드', '거치대', '있다', '좋다', '싶다']",스포이드 거치대가 있으면 더 좋았을듯 싶네요,스포이드 거치대가 있으면 더 좋았을듯 싶네요
2995,경쟁사,2022-09-03,4,식물영양제,부정,naver,"[('수경', 'Noun'), ('식물', 'Noun'), ('키우다', 'Verb'), ('꽃', 'Noun'), ('도', 'Josa'), ('안', 'Noun'), ('피고', 'Noun'), ('시들하다', 'Adjective'), ('주문', 'Noun'), ('하다', 'Verb')]","['수경식물', '꽃', '주문']","['키우다', '시들하다', '하다']","['수경식물', '꽃', '주문', '키우다', '시들하다', '하다']",수경식물 키우는데 꽃도 안피고 시들해서 주문했어요,수경식물 키우는데 꽃도 안피고 시들해서 주문했어요
3015,경쟁사,2022-08-13,2,식물영양제,부정,naver,"[('뚜껑', 'Noun'), ('이', 'Josa'), ('파손', 'Noun'), ('되다', 'Verb'), ('열리다', 'Verb'), ('아니다', 'Adjective'), ('밖', 'Noun'), ('으로', 'Josa'), ('세다', 'Verb'), ('나오다', 'Verb'), ('열', 'Modifier'), ('어보', 'Noun'), ('니', 'Josa'), ('입다', 'Verb'), ('부착', 'Noun'), ('되어다', 'Verb'), ('하다', 'Verb'), ('덮개', 'Noun'), ('가', 'Josa'), ('떨어지다', 'Verb')]","['뚜껑', '파손', '밖', '입구', '안', '부착', '덮개']","['되다', '열리다', '아니다', '세다', '나오다', '입다', '되어다', '하다', '떨어지다']","['뚜껑', '파손', '밖', '입구', '안', '부착', '덮개', '되다', '열리다', '아니다', '세다', '나오다', '입다', '되어다', '하다', '떨어지다']",뚜껑이 파손되거나 열린건 아닌데 밖으로 세어나와서 열어보니 입구안에 부착되어야할 덮개가 떨어져있네요,뚜껑이 파손되거나 열린건 아닌데 밖으로 세어나와서 열어보니 입구안에 부착되어야할 덮개가 떨어져있네요
3016,경쟁사,2022-08-13,2,식물영양제,부정,naver,"[('많이', 'Adverb'), ('세지', 'Noun'), ('는', 'Josa'), ('않다', 'Verb'), ('그냥', 'Noun'), ('쓰다', 'Verb')]",[],"['않다', '쓰다']","['않다', '쓰다']",많이 세지는 않아서 그냥씁니다~,많이 세지는 않아서 그냥씁니다 
3017,경쟁사,2022-08-13,2,식물영양제,부정,naver,"[('신경', 'Noun'), ('써주다', 'Verb')]","['신경', '써주']",['써주다'],"['신경', '써주', '써주다']",신경써주세요,신경써주세요
3018,경쟁사,2022-07-25,3,식물영양제,부정,naver,"[('제', 'Noun'), ('가', 'Josa'), ('조제', 'Noun'), ('를', 'Josa'), ('잘못', 'Noun'), ('한', 'Josa'), ('건지다', 'Verb'), ('주', 'Modifier'), ('자마자', 'Noun'), ('이틀', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('키우다', 'Verb'), ('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('시들하다', 'Adjective'), ('색', 'Noun'), ('이', 'Josa'), ('변하다', 'Adjective')]","['조제', '이틀뒤', '식물', '색']","['건지다', '키우다', '시들하다', '변하다']","['조제', '이틀뒤', '식물', '색', '건지다', '키우다', '시들하다', '변하다']",제가 조제를 잘못한건지 주자마자 이틀뒤에 키우던 식물들이 시들해지고 색이 변했어요,제가 조제를 잘못한건지 주자마자 이틀뒤에 키우던 식물들이 시들해지고 색이 변했어요
3021,경쟁사,2022-07-27,4,식물영양제,부정,naver,"[('애', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('열매', 'Noun'), ('는', 'Josa'), ('안', 'VerbPrefix'), ('맺다', 'Verb'), ('잎', 'Noun'), ('만', 'Josa'), ('크다', 'Verb'), ('하다', 'Verb'), ('사다', 'Verb')]","['애', '열매', '잎만']","['맺다', '크다', '하다', '사다']","['애', '열매', '잎만', '맺다', '크다', '하다', '사다']",애들이 열매는 안맺고 잎만크고 해서 샀어요,애들이 열매는 안맺고 잎만크고 해서 샀어요
3022,경쟁사,2022-07-27,4,식물영양제,부정,naver,"[('좋다', 'Adjective'), ('바라다', 'Verb')]",[],"['좋다', '바라다']","['좋다', '바라다']",좋길바랍니다,좋길바랍니다
3031,경쟁사,2022-07-29,3,식물영양제,부정,naver,"[('수', 'Modifier'), ('경', 'Modifier'), ('제', 'Modifier'), ('배용', 'Noun'), ('으로', 'Josa'), ('사다', 'Verb'), ('하다', 'Verb'), ('녹조', 'Noun'), ('끼', 'Noun'), ('고', 'Josa'), ('좀', 'Noun'), ('고생', 'Noun'), ('하다', 'Verb')]","['수경', '제배', '녹', '고생']","['사다', '하다', '하다']","['수경', '제배', '녹', '고생', '사다', '하다', '하다']",수경제배용으로 사긴 했는데 녹조끼고 좀 고생했네요,수경제배용으로 사긴 했는데 녹조끼고 좀 고생했네요
3033,경쟁사,2022-07-23,2,식물영양제,부정,naver,"[('제라늄', 'Noun'), ('하고', 'Josa'), ('상추', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('생각', 'Noun'), ('처럼', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('않다', 'Verb'), ('자다', 'Verb'), ('모르다', 'Verb')]","['제라늄', '상추', '사용', '생각']","['하다', '자다', '자라다', '않다', '자다', '모르다']","['제라늄', '상추', '사용', '생각', '하다', '자다', '자라다', '않다', '자다', '모르다']",제라늄하고 상추에 사용 했는데 생각처럼 잘 자라지 않아서 잘 모르겠음,제라늄하고 상추에 사용 했는데 생각처럼 잘 자라지 않아서 잘 모르겠음
3034,경쟁사,2022-07-23,2,식물영양제,부정,naver,"[('더', 'Noun'), ('사용', 'Noun'), ('해보다', 'Verb'), ('하다', 'Verb'), ('함', 'Noun')]",['사용'],"['해보다', '하다']","['사용', '해보다', '하다']",더 사용 해봐야 할듯함,더 사용 해봐야 할듯함
3058,경쟁사,2022-07-24,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('안', 'VerbPrefix'), ('해봤다', 'Verb'), ('아무래도', 'Adverb'), ('맹물', 'Noun'), ('에', 'Josa'), ('키우다', 'Verb'), ('보다야', 'Josa'), ('식물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('같다', 'Adjective'), ('기대', 'Noun'), ('가', 'Josa'), ('되다', 'Verb')]","['사용', '맹물', '식물', '기대']","['해봤다', '키우다', '자다', '자라다', '같다', '되다']","['사용', '맹물', '식물', '기대', '해봤다', '키우다', '자다', '자라다', '같다', '되다']","아직 사용은 안해봤지만, 아무래도 맹물에 키우는거 보다야 식물이 잘 자랄거 같아서 기대가 됩니다",아직 사용은 안해봤지만 아무래도 맹물에 키우는거 보다야 식물이 잘 자랄거 같아서 기대가 됩니다
3069,경쟁사,2022-07-24,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('안', 'VerbPrefix'), ('하다', 'Verb'), ('기대', 'Noun'), ('가', 'Josa'), ('되다', 'Verb')]","['사용', '기대']","['하다', '되다']","['사용', '기대', '하다', '되다']",아직 사용은 안했는데 기대가 되네요,아직 사용은 안했는데 기대가 되네요
3070,경쟁사,2022-07-28,3,식물영양제,부정,naver,"[('잘', 'VerbPrefix'), ('받다', 'Verb')]",[],['받다'],['받다'],잘받았습니다,잘받았습니다
3071,경쟁사,2022-07-28,3,식물영양제,부정,naver,"[('잘쓰다', 'Verb')]",[],['잘쓰다'],['잘쓰다'],잘쓸게요,잘쓸게요
3072,경쟁사,2022-07-05,4,식물영양제,부정,naver,"[('집안', 'Noun'), ('에서', 'Josa'), ('수경재배', 'Noun'), ('하다', 'Verb'), ('이', 'Determiner'), ('거', 'Noun'), ('사용', 'Noun'), ('후', 'Noun'), ('덥다', 'Adjective'), ('자라다', 'Verb')]","['집안', '수경', '재배', '사용', '후', '잘']","['하다', '덥다', '자라다']","['집안', '수경', '재배', '사용', '후', '잘', '하다', '덥다', '자라다']",집안에서 수경재배하는데 이거사용후 더잘자랍니다,집안에서 수경재배하는데 이거사용후 더잘자랍니다
3073,경쟁사,2022-07-05,4,식물영양제,부정,naver,"[('만족하다', 'Adjective')]",['만족'],['만족하다'],"['만족', '만족하다']",만족해요,만족해요
3074,경쟁사,2022-07-05,4,식물영양제,부정,naver,"[('사업', 'Noun'), ('번창', 'Noun'), ('하다', 'Verb')]","['사업', '번창']",['하다'],"['사업', '번창', '하다']",사업번창하세요,사업번창하세요
3078,경쟁사,2022-07-20,4,식물영양제,부정,naver,"[('품질', 'Noun'), ('좋다', 'Adjective'), ('배송', 'Noun'), ('빠르다', 'Adjective')]","['품질', '배송']","['좋다', '빠르다']","['품질', '배송', '좋다', '빠르다']",품질 좋고 배송 빠릅니다,품질 좋고 배송 빠릅니다
3081,경쟁사,2022-06-22,4,식물영양제,부정,naver,"[('영', 'Modifier'), ('양제', 'Noun'), ('를', 'Josa'), ('같이', 'Adverb'), ('주다', 'Verb'), ('상추', 'Noun'), ('가', 'Josa'), ('아주', 'Noun'), ('튼실하다', 'Adjective'), ('자라다', 'Verb')]","['영양제', '상추']","['주다', '튼실하다', '자라다']","['영양제', '상추', '주다', '튼실하다', '자라다']",영양제를 같이주었더니상추가아주 튼실하게 자라네요,영양제를 같이주었더니상추가아주 튼실하게 자라네요
3084,경쟁사,2022-06-07,4,식물영양제,부정,naver,"[('저렴하다', 'Adjective'), ('자다', 'Verb'), ('구매', 'Noun'), ('한', 'Josa'), ('거', 'Noun'), ('같다', 'Adjective')]",['구매'],"['저렴하다', '자다', '같다']","['구매', '저렴하다', '자다', '같다']",저렴하게 잘구매한거 같아요,저렴하게 잘구매한거 같아요
3085,경쟁사,2022-06-07,4,식물영양제,부정,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective')]",['사용'],"['자다', '있다']","['사용', '자다', '있다']",잘사용하고 있어요,잘사용하고 있어요
3092,경쟁사,2022-07-12,3,식물영양제,부정,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]",['사용'],"['자다', '하다', '보다']","['사용', '자다', '하다', '보다']",잘 사용해 볼께요,잘 사용해 볼께요
3100,경쟁사,2022-06-25,4,식물영양제,부정,naver,"[('좋다', 'Adjective'), ('하다', 'Verb'), ('사서', 'Noun'), ('자다', 'Verb'), ('쓰다', 'Verb')]",[],"['좋다', '하다', '자다', '쓰다']","['좋다', '하다', '자다', '쓰다']",좋다고 해서 사서 잘 쓰고있습니다,좋다고 해서 사서 잘 쓰고있습니다
3135,경쟁사,2022-04-16,4,식물영양제,부정,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]","['배송', '감사']","['빠르다', '감사하다']","['배송', '감사', '빠르다', '감사하다']",빠른배송 감사합니다,빠른배송 감사합니다
3136,경쟁사,2022-04-16,4,식물영양제,부정,naver,"[('스포이드', 'Noun'), ('도', 'Josa'), ('자다', 'Verb'), ('쓸다', 'Verb')]","['스포', '드']","['자다', '쓸다']","['스포', '드', '자다', '쓸다']",스포이드도 잘 쓸게요,스포이드도 잘 쓸게요
3137,경쟁사,2022-04-16,4,식물영양제,부정,naver,"[('사용', 'Noun'), ('후기', 'Noun'), ('는', 'Josa'), ('한', 'Determiner'), ('달', 'Noun'), ('리뷰', 'Noun'), ('에', 'Josa'), ('남다', 'Verb')]","['사용', '후기', '달리뷰']",['남다'],"['사용', '후기', '달리뷰', '남다']",사용후기는 한달리뷰에 남길게요,사용후기는 한달리뷰에 남길게요
3146,경쟁사,2022-05-12,4,식물영양제,부정,naver,"[('사용', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective')]",['사용'],"['하다', '좋다']","['사용', '하다', '좋다']",사용하기좋아요,사용하기좋아요
3147,경쟁사,2022-05-12,4,식물영양제,부정,naver,"[('만족하다', 'Adjective')]",['만족'],['만족하다'],"['만족', '만족하다']",만족합니다,만족합니다
3148,경쟁사,2022-05-08,4,식물영양제,부정,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('해보다', 'Verb')]",['사용'],"['자다', '해보다']","['사용', '자다', '해보다']",잘 사용해보겠습니다,잘 사용해보겠습니다
3149,경쟁사,2022-05-08,4,식물영양제,부정,naver,"[('효과', 'Noun'), ('는', 'Josa'), ('아직', 'Adverb'), ('지켜보다', 'Verb'), ('중이', 'Noun'), ('예요', 'Josa')]","['효과', '예']",['지켜보다'],"['효과', '예', '지켜보다']",효과는 아직 지켜보는 중이예요,효과는 아직 지켜보는 중이예요
3152,경쟁사,2022-06-01,4,식물영양제,부정,naver,"[('괜찮다', 'Adjective'), ('ㅡ', 'KoreanParticle')]",[],['괜찮다'],['괜찮다'],괜찮아요 ㅡ,괜찮아요 ㅡ
3164,경쟁사,2022-04-09,4,식물영양제,부정,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('자다', 'Verb'), ('자라다', 'Verb'), ('느낌', 'Noun'), ('믿다', 'Verb'), ('보', 'Noun'), ('ㅏ', 'KoreanParticle'), ('야', 'Noun'), ('죠', 'Josa')]","['배송', '느낌']","['빠르다', '자다', '자라다', '믿다']","['배송', '느낌', '빠르다', '자다', '자라다', '믿다']",배송도 빠르고 잘 자라는 느낌 믿어보ㅏ야죠,배송도 빠르고 잘 자라는 느낌 믿어보ㅏ야죠
3169,경쟁사,2022-04-20,3,식물영양제,부정,naver,"[('베란다', 'Noun'), ('에서', 'Josa'), ('오이랑', 'Noun'), ('고추', 'Noun'), ('재배', 'Noun'), ('해보다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]","['베란다', '고추', '재배', '주문']","['해보다', '하다']","['베란다', '고추', '재배', '주문', '해보다', '하다']",베란다에서 오이랑 고추 재배 해보려구 주문했어요,베란다에서 오이랑 고추 재배 해보려구 주문했어요
3170,경쟁사,2022-04-20,3,식물영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('못', 'VerbPrefix'), ('해봤다', 'Verb')]",['사용'],['해봤다'],"['사용', '해봤다']",아직 사용은 못해봤네요,아직 사용은 못해봤네요
3171,경쟁사,2022-04-09,4,식물영양제,부정,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('자다', 'Verb'), ('자라', 'Noun'), ('라', 'Josa'), ('믿다', 'Verb')]",['배송'],"['빠르다', '자다', '믿다']","['배송', '빠르다', '자다', '믿다']",배송 빠르고 잘 자라라 믿어요,배송 빠르고 잘 자라라 믿어요
